,Date,Advances,Unchanged,Declines,Total,pct_Adv,pct_Unc,pct_Dec,MA20,MA60,MA200,pct_MA20,pct_MA60,pct_MA200,RSI>70,RSI<30,pct_RSI>70,pct_RSI<30,MACD>0,MACD>Signal,pct_MACD>0,pct_MACD>Signal,New_High_20d,New_High_60d,New_High_250d,New_Low_20d,New_Low_60d,New_Low_250d,pct_New_High_20d,pct_New_High_60d,pct_New_High_250d,pct_New_Low_20d,pct_New_Low_60d,pct_New_Low_250d
476,2021-11-12,52,29,39,120,43.333333333333336,24.166666666666668,32.5,53,58,81,44.166666666666664,48.333333333333336,67.5,4,2,3.3333333333333335,1.6666666666666667,51,59,42.5,49.166666666666664,10,2,1,7,3,1,8.333333333333334,1.6666666666666667,0.8333333333333334,5.833333333333333,2.5,0.8333333333333334
477,2021-11-15,44,19,57,120,36.666666666666664,15.833333333333334,47.5,51,54,86,42.5,45.0,71.66666666666667,6,3,5.0,2.5,49,60,40.833333333333336,50.0,12,6,2,13,5,1,10.0,5.0,1.6666666666666667,10.833333333333334,4.166666666666667,0.8333333333333334
478,2021-11-16,49,30,41,120,40.833333333333336,25.0,34.166666666666664,58,56,87,48.333333333333336,46.666666666666664,72.5,7,3,5.833333333333333,2.5,53,65,44.166666666666664,54.166666666666664,13,4,2,7,1,0,10.833333333333334,3.3333333333333335,1.6666666666666667,5.833333333333333,0.8333333333333334,0.0
479,2021-11-17,40,38,42,120,33.333333333333336,31.666666666666668,35.0,58,58,86,48.333333333333336,48.333333333333336,71.66666666666667,6,3,5.0,2.5,56,62,46.666666666666664,51.666666666666664,14,4,2,4,2,1,11.666666666666666,3.3333333333333335,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.8333333333333334
480,2021-11-18,63,34,23,120,52.5,28.333333333333332,19.166666666666668,67,65,87,55.833333333333336,54.166666666666664,72.5,6,2,5.0,1.6666666666666667,59,67,49.166666666666664,55.833333333333336,8,5,2,6,3,0,6.666666666666667,4.166666666666667,1.6666666666666667,5.0,2.5,0.0
481,2021-11-19,39,34,47,120,32.5,28.333333333333332,39.166666666666664,61,59,88,50.833333333333336,49.166666666666664,73.33333333333333,6,2,5.0,1.6666666666666667,57,68,47.5,56.666666666666664,12,8,3,0,0,0,10.0,6.666666666666667,2.5,0.0,0.0,0.0
482,2021-11-22,53,22,45,120,44.166666666666664,18.333333333333332,37.5,63,63,88,52.5,52.5,73.33333333333333,9,1,7.5,0.8333333333333334,58,78,48.333333333333336,65.0,14,5,0,3,1,0,11.666666666666666,4.166666666666667,0.0,2.5,0.8333333333333334,0.0
483,2021-11-23,49,20,51,120,40.833333333333336,16.666666666666668,42.5,62,64,86,51.666666666666664,53.333333333333336,71.66666666666667,8,1,6.666666666666667,0.8333333333333334,64,78,53.333333333333336,65.0,16,6,2,1,1,0,13.333333333333334,5.0,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.0
484,2021-11-24,69,27,24,120,57.5,22.5,20.0,78,70,89,65.0,58.333333333333336,74.16666666666667,8,1,6.666666666666667,0.8333333333333334,64,83,53.333333333333336,69.16666666666667,18,9,5,1,1,0,15.0,7.5,4.166666666666667,0.8333333333333334,0.8333333333333334,0.0
485,2021-11-25,37,25,58,120,30.833333333333332,20.833333333333332,48.333333333333336,74,66,89,61.666666666666664,55.0,74.16666666666667,12,1,10.0,0.8333333333333334,65,81,54.166666666666664,67.5,14,7,6,4,2,1,11.666666666666666,5.833333333333333,5.0,3.3333333333333335,1.6666666666666667,0.8333333333333334
486,2021-11-26,10,9,101,120,8.333333333333334,7.5,84.16666666666667,49,52,75,40.833333333333336,43.333333333333336,62.5,2,3,1.6666666666666667,2.5,59,71,49.166666666666664,59.166666666666664,8,3,1,15,7,0,6.666666666666667,2.5,0.8333333333333334,12.5,5.833333333333333,0.0
487,2021-11-29,12,14,94,120,10.0,11.666666666666666,78.33333333333333,35,37,63,29.166666666666668,30.833333333333332,52.5,2,10,1.6666666666666667,8.333333333333334,55,54,45.833333333333336,45.0,4,2,1,37,23,2,3.3333333333333335,1.6666666666666667,0.8333333333333334,30.833333333333332,19.166666666666668,1.6666666666666667
488,2021-11-30,21,11,88,120,17.5,9.166666666666666,73.33333333333333,26,33,55,21.666666666666668,27.5,45.833333333333336,2,17,1.6666666666666667,14.166666666666666,48,33,40.0,27.5,3,1,1,54,36,6,2.5,0.8333333333333334,0.8333333333333334,45.0,30.0,5.0
489,2021-12-01,90,20,10,120,75.0,16.666666666666668,8.333333333333334,39,39,60,32.5,32.5,50.0,7,7,5.833333333333333,5.833333333333333,43,33,35.833333333333336,27.5,7,5,3,21,20,3,5.833333333333333,4.166666666666667,2.5,17.5,16.666666666666668,2.5
490,2021-12-02,34,30,56,120,28.333333333333332,25.0,46.666666666666664,35,34,60,29.166666666666668,28.333333333333332,50.0,6,7,5.0,5.833333333333333,42,30,35.0,25.0,9,8,4,4,3,0,7.5,6.666666666666667,3.3333333333333335,3.3333333333333335,2.5,0.0
491,2021-12-03,35,34,51,120,29.166666666666668,28.333333333333332,42.5,36,34,60,30.0,28.333333333333332,50.0,7,7,5.833333333333333,5.833333333333333,39,31,32.5,25.833333333333332,5,5,3,6,3,2,4.166666666666667,4.166666666666667,2.5,5.0,2.5,1.6666666666666667
492,2021-12-07,85,24,11,120,70.83333333333333,20.0,9.166666666666666,47,43,64,39.166666666666664,35.833333333333336,53.333333333333336,8,1,6.666666666666667,0.8333333333333334,38,35,31.666666666666668,29.166666666666668,7,6,5,1,0,0,5.833333333333333,5.0,4.166666666666667,0.8333333333333334,0.0,0.0
493,2021-12-08,52,26,42,120,43.333333333333336,21.666666666666668,35.0,46,41,63,38.333333333333336,34.166666666666664,52.5,6,2,5.0,1.6666666666666667,39,43,32.5,35.833333333333336,10,9,7,2,2,1,8.333333333333334,7.5,5.833333333333333,1.6666666666666667,1.6666666666666667,0.8333333333333334
494,2021-12-09,49,29,42,120,40.833333333333336,24.166666666666668,35.0,57,49,67,47.5,40.833333333333336,55.833333333333336,5,1,4.166666666666667,0.8333333333333334,44,59,36.666666666666664,49.166666666666664,11,7,4,0,0,0,9.166666666666666,5.833333333333333,3.3333333333333335,0.0,0.0,0.0
495,2021-12-13,56,21,43,120,46.666666666666664,17.5,35.833333333333336,59,53,65,49.166666666666664,44.166666666666664,54.166666666666664,7,1,5.833333333333333,0.8333333333333334,44,69,36.666666666666664,57.5,14,10,6,0,0,0,11.666666666666666,8.333333333333334,5.0,0.0,0.0,0.0
496,2021-12-14,49,31,40,120,40.833333333333336,25.833333333333332,33.333333333333336,63,56,68,52.5,46.666666666666664,56.666666666666664,10,0,8.333333333333334,0.0,45,76,37.5,63.333333333333336,15,10,7,1,0,0,12.5,8.333333333333334,5.833333333333333,0.8333333333333334,0.0,0.0
497,2021-12-15,38,29,53,120,31.666666666666668,24.166666666666668,44.166666666666664,57,54,66,47.5,45.0,55.0,10,1,8.333333333333334,0.8333333333333334,52,77,43.333333333333336,64.16666666666667,21,16,12,4,2,0,17.5,13.333333333333334,10.0,3.3333333333333335,1.6666666666666667,0.0
498,2021-12-16,61,23,36,120,50.833333333333336,19.166666666666668,30.0,70,58,70,58.333333333333336,48.333333333333336,58.333333333333336,10,0,8.333333333333334,0.0,53,87,44.166666666666664,72.5,10,6,5,3,2,0,8.333333333333334,5.0,4.166666666666667,2.5,1.6666666666666667,0.0
499,2021-12-17,40,26,54,120,33.333333333333336,21.666666666666668,45.0,63,59,68,52.5,49.166666666666664,56.666666666666664,13,0,10.833333333333334,0.0,57,92,47.5,76.66666666666667,8,6,5,1,1,0,6.666666666666667,5.0,4.166666666666667,0.8333333333333334,0.8333333333333334,0.0
500,2021-12-20,12,9,99,120,10.0,7.5,82.5,40,45,59,33.333333333333336,37.5,49.166666666666664,12,2,10.0,1.6666666666666667,54,76,45.0,63.333333333333336,8,7,6,6,3,0,6.666666666666667,5.833333333333333,5.0,5.0,2.5,0.0
501,2021-12-21,47,36,37,120,39.166666666666664,30.0,30.833333333333332,45,47,63,37.5,39.166666666666664,52.5,12,2,10.0,1.6666666666666667,50,73,41.666666666666664,60.833333333333336,8,6,4,5,3,0,6.666666666666667,5.0,3.3333333333333335,4.166666666666667,2.5,0.0
502,2021-12-22,52,33,35,120,43.333333333333336,27.5,29.166666666666668,52,48,65,43.333333333333336,40.0,54.166666666666664,14,2,11.666666666666666,1.6666666666666667,50,74,41.666666666666664,61.666666666666664,12,10,7,3,3,1,10.0,8.333333333333334,5.833333333333333,2.5,2.5,0.8333333333333334
503,2021-12-23,54,27,39,120,45.0,22.5,32.5,63,51,68,52.5,42.5,56.666666666666664,9,2,7.5,1.6666666666666667,54,79,45.0,65.83333333333333,6,4,2,5,3,0,5.0,3.3333333333333335,1.6666666666666667,4.166666666666667,2.5,0.0
504,2021-12-24,33,33,54,120,27.5,27.5,45.0,59,51,68,49.166666666666664,42.5,56.666666666666664,8,1,6.666666666666667,0.8333333333333334,52,79,43.333333333333336,65.83333333333333,4,4,2,4,4,0,3.3333333333333335,3.3333333333333335,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0
505,2021-12-27,35,30,55,120,29.166666666666668,25.0,45.833333333333336,59,51,65,49.166666666666664,42.5,54.166666666666664,11,1,9.166666666666666,0.8333333333333334,53,75,44.166666666666664,62.5,12,11,6,9,5,0,10.0,9.166666666666666,5.0,7.5,4.166666666666667,0.0
506,2021-12-28,36,34,50,120,30.0,28.333333333333332,41.666666666666664,56,48,60,46.666666666666664,40.0,50.0,7,1,5.833333333333333,0.8333333333333334,55,73,45.833333333333336,60.833333333333336,10,6,4,6,3,0,8.333333333333334,5.0,3.3333333333333335,5.0,2.5,0.0
507,2021-12-29,63,26,31,120,52.5,21.666666666666668,25.833333333333332,65,55,67,54.166666666666664,45.833333333333336,55.833333333333336,6,2,5.0,1.6666666666666667,55,70,45.833333333333336,58.333333333333336,3,2,0,7,5,1,2.5,1.6666666666666667,0.0,5.833333333333333,4.166666666666667,0.8333333333333334
508,2021-12-30,55,37,28,120,45.833333333333336,30.833333333333332,23.333333333333332,70,59,70,58.333333333333336,49.166666666666664,58.333333333333336,8,1,6.666666666666667,0.8333333333333334,55,67,45.833333333333336,55.833333333333336,10,3,1,2,2,0,8.333333333333334,2.5,0.8333333333333334,1.6666666666666667,1.6666666666666667,0.0
509,2022-01-04,98,15,24,137,71.53284671532846,10.94890510948905,17.51824817518248,95,68,85,69.34306569343066,49.63503649635037,62.043795620437955,15,0,10.94890510948905,0.0,64,99,46.715328467153284,72.26277372262774,23,11,7,1,0,0,16.78832116788321,8.02919708029197,5.109489051094891,0.7299270072992701,0.0,0.0
510,2022-01-05,66,24,47,137,48.175182481751825,17.51824817518248,34.306569343065696,98,73,85,71.53284671532846,53.284671532846716,62.043795620437955,15,0,10.94890510948905,0.0,68,108,49.63503649635037,78.83211678832117,22,11,8,1,1,1,16.05839416058394,8.02919708029197,5.839416058394161,0.7299270072992701,0.7299270072992701,0.7299270072992701
511,2022-01-06,25,21,91,137,18.248175182481752,15.328467153284672,66.42335766423358,76,68,85,55.47445255474452,49.63503649635037,62.043795620437955,12,1,8.75912408759124,0.7299270072992701,68,103,49.63503649635037,75.18248175182482,8,5,3,4,2,1,5.839416058394161,3.6496350364963503,2.18978102189781,2.9197080291970803,1.4598540145985401,0.7299270072992701
512,2022-01-07,44,33,60,137,32.11678832116788,24.087591240875913,43.7956204379562,75,73,82,54.74452554744526,53.284671532846716,59.85401459854015,11,2,8.02919708029197,1.4598540145985401,71,95,51.824817518248175,69.34306569343066,14,5,3,7,3,1,10.218978102189782,3.6496350364963503,2.18978102189781,5.109489051094891,2.18978102189781,0.7299270072992701
513,2022-01-10,54,26,57,137,39.416058394160586,18.978102189781023,41.605839416058394,75,72,82,54.74452554744526,52.55474452554745,59.85401459854015,14,2,10.218978102189782,1.4598540145985401,75,93,54.74452554744526,67.88321167883211,19,9,3,11,5,0,13.86861313868613,6.569343065693431,2.18978102189781,8.02919708029197,3.6496350364963503,0.0
514,2022-01-11,64,31,42,137,46.715328467153284,22.62773722627737,30.656934306569344,81,74,79,59.12408759124087,54.01459854014598,57.66423357664234,13,1,9.489051094890511,0.7299270072992701,75,90,54.74452554744526,65.69343065693431,25,11,5,4,2,0,18.248175182481752,8.02919708029197,3.6496350364963503,2.9197080291970803,1.4598540145985401,0.0
515,2022-01-12,74,33,30,137,54.01459854014598,24.087591240875913,21.8978102189781,85,80,85,62.043795620437955,58.394160583941606,62.043795620437955,14,2,10.218978102189782,1.4598540145985401,77,92,56.2043795620438,67.15328467153284,25,11,6,3,2,1,18.248175182481752,8.02919708029197,4.37956204379562,2.18978102189781,1.4598540145985401,0.7299270072992701
516,2022-01-13,56,34,47,137,40.87591240875913,24.817518248175183,34.306569343065696,92,85,87,67.15328467153284,62.043795620437955,63.503649635036496,20,2,14.598540145985401,1.4598540145985401,81,100,59.12408759124087,72.99270072992701,24,17,10,1,1,0,17.51824817518248,12.408759124087592,7.299270072992701,0.7299270072992701,0.7299270072992701,0.0
517,2022-01-14,39,33,65,137,28.467153284671532,24.087591240875913,47.44525547445255,86,78,85,62.77372262773723,56.934306569343065,62.043795620437955,19,2,13.86861313868613,1.4598540145985401,82,99,59.85401459854015,72.26277372262774,23,16,8,5,2,1,16.78832116788321,11.678832116788321,5.839416058394161,3.6496350364963503,1.4598540145985401,0.7299270072992701
518,2022-01-17,50,40,47,137,36.496350364963504,29.197080291970803,34.306569343065696,95,82,87,69.34306569343066,59.85401459854015,63.503649635036496,19,2,13.86861313868613,1.4598540145985401,85,99,62.043795620437955,72.26277372262774,15,9,7,4,1,1,10.94890510948905,6.569343065693431,5.109489051094891,2.9197080291970803,0.7299270072992701,0.7299270072992701
519,2022-01-18,14,18,105,137,10.218978102189782,13.138686131386862,76.64233576642336,70,74,79,51.09489051094891,54.01459854014598,57.66423357664234,11,2,8.02919708029197,1.4598540145985401,82,89,59.85401459854015,64.96350364963503,11,7,5,10,3,0,8.02919708029197,5.109489051094891,3.6496350364963503,7.299270072992701,2.18978102189781,0.0
520,2022-01-19,44,27,66,137,32.11678832116788,19.708029197080293,48.175182481751825,63,70,80,45.98540145985402,51.09489051094891,58.394160583941606,10,4,7.299270072992701,2.9197080291970803,81,73,59.12408759124087,53.284671532846716,5,3,2,18,12,2,3.6496350364963503,2.18978102189781,1.4598540145985401,13.138686131386862,8.75912408759124,1.4598540145985401
521,2022-01-20,42,28,67,137,30.656934306569344,20.437956204379564,48.90510948905109,57,66,79,41.605839416058394,48.175182481751825,57.66423357664234,11,2,8.02919708029197,1.4598540145985401,77,65,56.2043795620438,47.44525547445255,9,5,3,11,5,2,6.569343065693431,3.6496350364963503,2.18978102189781,8.02919708029197,3.6496350364963503,1.4598540145985401
522,2022-01-21,27,34,76,137,19.708029197080293,24.817518248175183,55.47445255474452,48,62,78,35.03649635036496,45.25547445255474,56.934306569343065,6,5,4.37956204379562,3.6496350364963503,76,54,55.47445255474452,39.416058394160586,3,3,2,23,13,4,2.18978102189781,2.18978102189781,1.4598540145985401,16.78832116788321,9.489051094890511,2.9197080291970803
523,2022-01-24,24,22,91,137,17.51824817518248,16.05839416058394,66.42335766423358,35,55,68,25.547445255474454,40.14598540145985,49.63503649635037,4,6,2.9197080291970803,4.37956204379562,72,39,52.55474452554745,28.467153284671532,8,3,1,25,8,2,5.839416058394161,2.18978102189781,0.7299270072992701,18.248175182481752,5.839416058394161,1.4598540145985401
524,2022-01-25,33,30,74,137,24.087591240875913,21.8978102189781,54.01459854014598,30,53,67,21.8978102189781,38.68613138686131,48.90510948905109,5,10,3.6496350364963503,7.299270072992701,62,32,45.25547445255474,23.357664233576642,4,3,1,48,19,5,2.9197080291970803,2.18978102189781,0.7299270072992701,35.03649635036496,13.86861313868613,3.6496350364963503
525,2022-01-26,51,31,55,137,37.22627737226277,22.62773722627737,40.14598540145985,32,53,68,23.357664233576642,38.68613138686131,49.63503649635037,6,12,4.37956204379562,8.75912408759124,57,27,41.605839416058394,19.708029197080293,3,3,2,13,7,4,2.18978102189781,2.18978102189781,1.4598540145985401,9.489051094890511,5.109489051094891,2.9197080291970803
526,2022-01-27,24,24,89,137,17.51824817518248,17.51824817518248,64.96350364963503,26,48,62,18.978102189781023,35.03649635036496,45.25547445255474,6,14,4.37956204379562,10.218978102189782,48,25,35.03649635036496,18.248175182481752,2,1,0,40,17,7,1.4598540145985401,0.7299270072992701,0.0,29.197080291970803,12.408759124087592,5.109489051094891
527,2022-01-28,96,27,14,137,70.07299270072993,19.708029197080293,10.218978102189782,34,58,70,24.817518248175183,42.33576642335766,51.09489051094891,4,7,2.9197080291970803,5.109489051094891,47,25,34.306569343065696,18.248175182481752,5,4,2,3,0,0,3.6496350364963503,2.9197080291970803,1.4598540145985401,2.18978102189781,0.0,0.0
528,2022-01-31,102,18,17,137,74.45255474452554,13.138686131386862,12.408759124087592,50,66,75,36.496350364963504,48.175182481751825,54.74452554744526,6,3,4.37956204379562,2.18978102189781,49,36,35.76642335766423,26.277372262773724,10,5,3,2,1,0,7.299270072992701,3.6496350364963503,2.18978102189781,1.4598540145985401,0.7299270072992701,0.0
529,2022-02-01,77,35,25,137,56.2043795620438,25.547445255474454,18.248175182481752,61,72,77,44.52554744525548,52.55474452554745,56.2043795620438,9,0,6.569343065693431,0.0,54,46,39.416058394160586,33.57664233576642,9,6,2,0,0,0,6.569343065693431,4.37956204379562,1.4598540145985401,0.0,0.0,0.0
530,2022-02-02,57,32,48,137,41.605839416058394,23.357664233576642,35.03649635036496,68,77,79,49.63503649635037,56.2043795620438,57.66423357664234,5,0,3.6496350364963503,0.0,54,64,39.416058394160586,46.715328467153284,10,7,3,0,0,0,7.299270072992701,5.109489051094891,2.18978102189781,0.0,0.0,0.0
531,2022-02-03,44,32,61,137,32.11678832116788,23.357664233576642,44.52554744525548,66,75,79,48.175182481751825,54.74452554744526,57.66423357664234,6,0,4.37956204379562,0.0,59,80,43.065693430656935,58.394160583941606,8,6,3,0,0,0,5.839416058394161,4.37956204379562,2.18978102189781,0.0,0.0,0.0
532,2022-02-04,41,35,61,137,29.927007299270073,25.547445255474454,44.52554744525548,66,76,76,48.175182481751825,55.47445255474452,55.47445255474452,5,0,3.6496350364963503,0.0,63,80,45.98540145985402,58.394160583941606,10,2,0,1,0,0,7.299270072992701,1.4598540145985401,0.0,0.7299270072992701,0.0,0.0
533,2022-02-07,40,37,60,137,29.197080291970803,27.00729927007299,43.7956204379562,68,74,78,49.63503649635037,54.01459854014598,56.934306569343065,6,1,4.37956204379562,0.7299270072992701,67,86,48.90510948905109,62.77372262773723,6,3,0,0,0,0,4.37956204379562,2.18978102189781,0.0,0.0,0.0,0.0
534,2022-02-08,42,47,48,137,30.656934306569344,34.306569343065696,35.03649635036496,75,77,79,54.74452554744526,56.2043795620438,57.66423357664234,2,0,1.4598540145985401,0.0,68,87,49.63503649635037,63.503649635036496,7,2,1,3,1,1,5.109489051094891,1.4598540145985401,0.7299270072992701,2.18978102189781,0.7299270072992701,0.7299270072992701
535,2022-02-09,26,29,82,137,18.978102189781023,21.16788321167883,59.85401459854015,57,66,73,41.605839416058394,48.175182481751825,53.284671532846716,0,2,0.0,1.4598540145985401,69,77,50.36496350364963,56.2043795620438,4,3,2,5,1,0,2.9197080291970803,2.18978102189781,1.4598540145985401,3.6496350364963503,0.7299270072992701,0.0
536,2022-02-10,33,24,80,137,24.087591240875913,17.51824817518248,58.394160583941606,53,64,71,38.68613138686131,46.715328467153284,51.824817518248175,3,2,2.18978102189781,1.4598540145985401,71,73,51.824817518248175,53.284671532846716,7,5,2,11,5,1,5.109489051094891,3.6496350364963503,1.4598540145985401,8.02919708029197,3.6496350364963503,0.7299270072992701
537,2022-02-11,40,26,71,137,29.197080291970803,18.978102189781023,51.824817518248175,44,56,71,32.11678832116788,40.87591240875913,51.824817518248175,2,3,1.4598540145985401,2.18978102189781,60,61,43.7956204379562,44.52554744525548,2,1,0,15,5,1,1.4598540145985401,0.7299270072992701,0.0,10.94890510948905,3.6496350364963503,0.7299270072992701
538,2022-02-14,20,23,94,137,14.598540145985401,16.78832116788321,68.61313868613139,32,47,63,23.357664233576642,34.306569343065696,45.98540145985402,3,4,2.18978102189781,2.9197080291970803,55,48,40.14598540145985,35.03649635036496,3,2,0,17,8,2,2.18978102189781,1.4598540145985401,0.0,12.408759124087592,5.839416058394161,1.4598540145985401
539,2022-02-15,81,30,26,137,59.12408759124087,21.8978102189781,18.978102189781023,42,56,67,30.656934306569344,40.87591240875913,48.90510948905109,2,1,1.4598540145985401,0.7299270072992701,53,52,38.68613138686131,37.956204379562045,3,3,0,6,1,0,2.18978102189781,2.18978102189781,0.0,4.37956204379562,0.7299270072992701,0.0
540,2022-02-17,70,29,38,137,51.09489051094891,21.16788321167883,27.73722627737226,56,60,71,40.87591240875913,43.7956204379562,51.824817518248175,2,1,1.4598540145985401,0.7299270072992701,56,55,40.87591240875913,40.14598540145985,10,6,1,2,1,0,7.299270072992701,4.37956204379562,0.7299270072992701,1.4598540145985401,0.7299270072992701,0.0
541,2022-02-18,55,35,47,137,40.14598540145985,25.547445255474454,34.306569343065696,66,66,79,48.175182481751825,48.175182481751825,57.66423357664234,3,0,2.18978102189781,0.0,57,52,41.605839416058394,37.956204379562045,11,7,3,2,1,0,8.02919708029197,5.109489051094891,2.18978102189781,1.4598540145985401,0.7299270072992701,0.0
542,2022-02-21,43,25,69,137,31.386861313868614,18.248175182481752,50.36496350364963,62,65,76,45.25547445255474,47.44525547445255,55.47445255474452,6,2,4.37956204379562,1.4598540145985401,59,61,43.065693430656935,44.52554744525548,15,7,1,7,4,1,10.94890510948905,5.109489051094891,0.7299270072992701,5.109489051094891,2.9197080291970803,0.7299270072992701
543,2022-02-22,49,30,58,137,35.76642335766423,21.8978102189781,42.33576642335766,58,66,73,42.33576642335766,48.175182481751825,53.284671532846716,2,1,1.4598540145985401,0.7299270072992701,62,60,45.25547445255474,43.7956204379562,7,1,0,7,4,1,5.109489051094891,0.7299270072992701,0.0,5.109489051094891,2.9197080291970803,0.7299270072992701
544,2022-02-23,77,28,32,137,56.2043795620438,20.437956204379564,23.357664233576642,76,74,77,55.47445255474452,54.01459854014598,56.2043795620438,5,3,3.6496350364963503,2.18978102189781,63,75,45.98540145985402,54.74452554744526,13,4,3,6,2,0,9.489051094890511,2.9197080291970803,2.18978102189781,4.37956204379562,1.4598540145985401,0.0
545,2022-02-24,8,6,123,137,5.839416058394161,4.37956204379562,89.78102189781022,34,48,65,24.817518248175183,35.03649635036496,47.44525547445255,2,11,1.4598540145985401,8.02919708029197,59,53,43.065693430656935,38.68613138686131,9,3,0,36,22,9,6.569343065693431,2.18978102189781,0.0,26.277372262773724,16.05839416058394,6.569343065693431
546,2022-02-25,99,22,16,137,72.26277372262774,16.05839416058394,11.678832116788321,49,65,72,35.76642335766423,47.44525547445255,52.55474452554745,4,6,2.9197080291970803,4.37956204379562,62,55,45.25547445255474,40.14598540145985,14,7,4,10,8,4,10.218978102189782,5.109489051094891,2.9197080291970803,7.299270072992701,5.839416058394161,2.9197080291970803
547,2022-02-28,58,21,58,137,42.33576642335766,15.328467153284672,42.33576642335766,53,63,71,38.68613138686131,45.98540145985402,51.824817518248175,6,6,4.37956204379562,4.37956204379562,57,54,41.605839416058394,39.416058394160586,12,7,3,9,7,1,8.75912408759124,5.109489051094891,2.18978102189781,6.569343065693431,5.109489051094891,0.7299270072992701
548,2022-03-01,67,31,39,137,48.90510948905109,22.62773722627737,28.467153284671532,59,62,75,43.065693430656935,45.25547445255474,54.74452554744526,7,3,5.109489051094891,2.18978102189781,55,64,40.14598540145985,46.715328467153284,11,6,2,13,9,3,8.02919708029197,4.37956204379562,1.4598540145985401,9.489051094890511,6.569343065693431,2.18978102189781
549,2022-03-02,27,28,82,137,19.708029197080293,20.437956204379564,59.85401459854015,54,56,71,39.416058394160586,40.87591240875913,51.824817518248175,6,5,4.37956204379562,3.6496350364963503,55,63,40.14598540145985,45.98540145985402,8,7,1,9,7,3,5.839416058394161,5.109489051094891,0.7299270072992701,6.569343065693431,5.109489051094891,2.18978102189781
550,2022-03-03,67,35,35,137,48.90510948905109,25.547445255474454,25.547445255474454,59,62,74,43.065693430656935,45.25547445255474,54.01459854014598,10,6,7.299270072992701,4.37956204379562,56,68,40.87591240875913,49.63503649635037,11,8,2,10,10,5,8.02919708029197,5.839416058394161,1.4598540145985401,7.299270072992701,7.299270072992701,3.6496350364963503
551,2022-03-04,19,21,97,137,13.86861313868613,15.328467153284672,70.8029197080292,48,53,69,35.03649635036496,38.68613138686131,50.36496350364963,4,8,2.9197080291970803,5.839416058394161,54,61,39.416058394160586,44.52554744525548,9,6,1,19,11,6,6.569343065693431,4.37956204379562,0.7299270072992701,13.86861313868613,8.02919708029197,4.37956204379562
552,2022-03-07,4,8,125,137,2.9197080291970803,5.839416058394161,91.24087591240875,22,37,56,16.05839416058394,27.00729927007299,40.87591240875913,2,17,1.4598540145985401,12.408759124087592,46,39,33.57664233576642,28.467153284671532,3,1,0,68,39,14,2.18978102189781,0.7299270072992701,0.0,49.63503649635037,28.467153284671532,10.218978102189782
553,2022-03-08,19,21,97,137,13.86861313868613,15.328467153284672,70.8029197080292,14,30,50,10.218978102189782,21.8978102189781,36.496350364963504,0,31,0.0,22.62773722627737,43,26,31.386861313868614,18.978102189781023,0,0,0,102,73,25,0.0,0.0,0.0,74.45255474452554,53.284671532846716,18.248175182481752
554,2022-03-09,111,11,15,137,81.02189781021897,8.02919708029197,10.94890510948905,27,39,59,19.708029197080293,28.467153284671532,43.065693430656935,1,11,0.7299270072992701,8.02919708029197,38,29,27.73722627737226,21.16788321167883,0,0,0,6,5,2,0.0,0.0,0.0,4.37956204379562,3.6496350364963503,1.4598540145985401
555,2022-03-10,73,27,37,137,53.284671532846716,19.708029197080293,27.00729927007299,30,43,63,21.8978102189781,31.386861313868614,45.98540145985402,1,8,0.7299270072992701,5.839416058394161,37,25,27.00729927007299,18.248175182481752,2,1,0,1,0,0,1.4598540145985401,0.7299270072992701,0.0,0.7299270072992701,0.0,0.0
556,2022-03-11,86,33,18,137,62.77372262773723,24.087591240875913,13.138686131386862,42,46,67,30.656934306569344,33.57664233576642,48.90510948905109,2,4,1.4598540145985401,2.9197080291970803,39,35,28.467153284671532,25.547445255474454,6,2,0,5,0,0,4.37956204379562,1.4598540145985401,0.0,3.6496350364963503,0.0,0.0
557,2022-03-14,51,35,51,137,37.22627737226277,25.547445255474454,37.22627737226277,46,47,64,33.57664233576642,34.306569343065696,46.715328467153284,1,3,0.7299270072992701,2.18978102189781,40,40,29.197080291970803,29.197080291970803,6,1,1,0,0,0,4.37956204379562,0.7299270072992701,0.7299270072992701,0.0,0.0,0.0
558,2022-03-15,19,22,96,137,13.86861313868613,16.05839416058394,70.07299270072993,35,44,64,25.547445255474454,32.11678832116788,46.715328467153284,1,5,0.7299270072992701,3.6496350364963503,41,42,29.927007299270073,30.656934306569344,4,2,1,2,2,0,2.9197080291970803,1.4598540145985401,0.7299270072992701,1.4598540145985401,1.4598540145985401,0.0
559,2022-03-16,105,20,12,137,76.64233576642336,14.598540145985401,8.75912408759124,43,46,65,31.386861313868614,33.57664233576642,47.44525547445255,1,1,0.7299270072992701,0.7299270072992701,41,58,29.927007299270073,42.33576642335766,6,3,1,1,0,0,4.37956204379562,2.18978102189781,0.7299270072992701,0.7299270072992701,0.0,0.0
560,2022-03-17,64,43,30,137,46.715328467153284,31.386861313868614,21.8978102189781,55,53,66,40.14598540145985,38.68613138686131,48.175182481751825,1,0,0.7299270072992701,0.0,40,77,29.197080291970803,56.2043795620438,7,3,1,0,0,0,5.109489051094891,2.18978102189781,0.7299270072992701,0.0,0.0,0.0
